img,name,direct,geschlecht,id,href,ageGroup,lastnamefirst,federalState,party,job,office
/blueprint/servlet/resource/image/862214/3x4/108/144/f803498506c2295635548ad213269986/8EA7BA0EA77634430A325234C9C1FADF/kraemer_philip_bild.jpg,Philip Krämer,0,männlich,860734,/abgeordnete/biografien/K/kraemer_philip-860734,30 - 34 Jahre,"Krämer, Philip",Hessen,Bündnis 90/Die Grünen,Kulturmanager,<Element p at 0x16e5d6040>
/blueprint/servlet/resource/image/862984/3x4/108/144/9c74e095fccaab82cb8327e1ff0f20df/DD4F294AB9E3D1755CE2047EC664EF67/klose_annika.jpg,Annika Klose,0,weiblich,860418,/abgeordnete/biografien/K/klose_annika-860418,30 - 34 Jahre,"Klose, Annika",Berlin,SPD,Sozialwissenschaftlerin,<Element p at 0x16e6f6780>
/blueprint/servlet/resource/image/864330/3x4/108/144/684acd5544b8463e08a3cfc6d7b73da5/DB26AC83931974534A84FC7958E05651/helling_plahr_katrin_gross.jpg,Katrin Helling-Plahr,0,weiblich,857420,/abgeordnete/biografien/H/helling_plahr_katrin-857420,35 - 39 Jahre,"Helling-Plahr, Katrin",Nordrhein-Westfalen,FDP,Rechtsanwältin,<Element p at 0x1705e4fc0>
/blueprint/servlet/resource/image/864080/3x4/108/144/8fae22adf00fa40e05545c5769186827/92CA976C7BA7DC6E6081F1636C8A6E91/auernhammer_artur_gross.jpg,Artur Auernhammer,1,männlich,857084,/abgeordnete/biografien/A/auernhammer_artur-857084,60 - 64 Jahre,"Auernhammer, Artur",Bayern,CDU/CSU,"Landwirtschaftsmeister, staatlich geprüfter Landwirt",<Element p at 0x16e7fe5c0>
/blueprint/servlet/resource/image/863294/3x4/108/144/d806c7cb8902f51546773d9a5ce77c6d/57C054E4D6F53784B0B6EB6C40CC988A/kraft_laura.jpg,Laura Kraft,0,weiblich,860960,/abgeordnete/biografien/K/kraft_laura-860960,30 - 34 Jahre,"Kraft, Laura",Nordrhein-Westfalen,Bündnis 90/Die Grünen,Literaturwissenschaftlerin,<Element p at 0x16e725380>
/blueprint/servlet/resource/image/870122/3x4/108/144/15b047d31b98d7452bae7a4d485da43b/C3AA8DC8D76D433F0F097C4A95F8216E/kluessendorf_tim_bild.jpg,Tim Klüssendorf,1,männlich,861362,/abgeordnete/biografien/K/kluessendorf_tim-861362,30 - 34 Jahre,"Klüssendorf, Tim",Schleswig-Holstein,SPD,Volks- und Betriebswirt,<Element p at 0x16e8c5200>
/blueprint/servlet/resource/image/864352/3x4/108/144/857240525e6f5e765de91321e530b819/89222B14AA152E1D550BA0B9D73FCF4B/herbrand_markus_gross.jpg,Markus Herbrand,0,männlich,857442,/abgeordnete/biografien/H/herbrand_markus-857442,50 - 54 Jahre,"Herbrand, Markus",Nordrhein-Westfalen,FDP,Steuerberater,<Element p at 0x1704dbc00>
/blueprint/servlet/resource/image/864078/3x4/108/144/834942d38f210fd763b454cef38cc93d/5318E0C5AA51E96C846B7EBE105F3669/aumer_peter_gross.jpg,Peter Aumer,1,männlich,857090,/abgeordnete/biografien/A/aumer_peter-857090,45 - 49 Jahre,"Aumer, Peter",Bayern,CDU/CSU,Diplom-Betriebswirt (FH),<Element p at 0x16ed5bf40>
/blueprint/servlet/resource/image/862206/3x4/108/144/2652d3d49e0c4278673976cc7773a9ac/53A62DD3A493F1A5DAB6C6413DC965C7/kretz_jurgen.jpg,Jürgen Kretz,0,männlich,860178,/abgeordnete/biografien/K/kretz_juergen-860178,40 - 44 Jahre,"Kretz, Jürgen",Baden-Württemberg,Bündnis 90/Die Grünen,Politikwissenschaftler,<Element p at 0x170ae9300>
/blueprint/servlet/resource/image/864698/3x4/108/144/9b5a45ef27e844aabd3dc8dfad032ce2/C12FF82C1CEB9D2B01EC0AE808216B6E/kofler_baerbel_gross.jpg,Dr. Bärbel Kofler,0,weiblich,857572,/abgeordnete/biografien/K/kofler_baerbel-857572,55 - 59 Jahre,"Kofler, Dr. Bärbel",Bayern,SPD,Sprachwissenschaftlerin,<Element p at 0x16e83b780>
/blueprint/servlet/resource/image/864354/3x4/108/144/f4f30ea1fdff7172b93da61f80e88b74/6D5759DBE453E2783FDC8284E6338A34/herbst_torsten_gross.jpg,Torsten Herbst,0,männlich,857454,/abgeordnete/biografien/H/herbst_torsten-857454,50 - 54 Jahre,"Herbst, Torsten",Sachsen,FDP,Diplom-Kaufmann (FH),<Element p at 0x170628fc0>
/blueprint/servlet/resource/image/864570/3x4/108/144/bf840fc3c395cfe57ed0ec924a279e97/AB459FC3BFBD7111E2D323C6A4B1F219/baer_dorothee_gross.png,Dorothee Bär,1,weiblich,857110,/abgeordnete/biografien/B/baer_dorothee-857110,45 - 49 Jahre,"Bär, Dorothee",Bayern,CDU/CSU,Diplom-Politologin,<Element p at 0x170b79f00>
/blueprint/servlet/resource/image/864624/3x4/108/144/83669419c6cdf10e964c19db7e0d961b/B4FA9C4BC88890FB1E63DC9D319B92FB/kuenast_renate_gross.jpg,Renate Künast,0,weiblich,857614,/abgeordnete/biografien/K/kuenast_renate-857614,65 - 69 Jahre,"Künast, Renate",Berlin,Bündnis 90/Die Grünen,Rechtsanwältin,<Element p at 0x170a9c5c0>
/blueprint/servlet/resource/image/865584/3x4/108/144/45e635765ff8f5121356ac19ce0adb07/08D0CEF6CFE70D0DA10631D6F84B1B7A/koss_simona_gross.jpg,Simona Koß,1,weiblich,860480,/abgeordnete/biografien/K/koss_simona-860480,60 - 64 Jahre,"Koß, Simona",Brandenburg,SPD,Schulrätin,<Element p at 0x16ecda440>
/blueprint/servlet/resource/image/864296/3x4/108/144/7d223862b8d771d85b7de98e0f596fab/C5D87654EA736FA5D2BC19C9CCF71785/hessel_katja_gross.jpg,Katja Hessel,0,weiblich,857474,/abgeordnete/biografien/H/hessel_katja-857474,50 - 54 Jahre,"Hessel, Katja",Bayern,FDP,Rechtsanwältin,<Element p at 0x16e691a00>
/blueprint/servlet/resource/image/864580/3x4/108/144/99ae7ba721f64d0a8c9ebaa1e5ca21da/745D1DE63D91AAF55D071C0F24AA3383/bareiss_thomas_gross.jpg,Thomas Bareiß,1,männlich,857138,/abgeordnete/biografien/B/bareiss_thomas-857138,45 - 49 Jahre,"Bareiß, Thomas",Baden-Württemberg,CDU/CSU,Diplom-Betriebswirt (BA),<Element p at 0x16e61bb40>
/blueprint/servlet/resource/image/864652/3x4/108/144/462b468ee333c73c0a81d1f5fe482093/513AEB2D82D0846ECE1127B532367A8C/kurth_markus_gross.jpg,Markus Kurth,0,männlich,857638,/abgeordnete/biografien/K/kurth_markus-857638,55 - 59 Jahre,"Kurth, Markus",Nordrhein-Westfalen,Bündnis 90/Die Grünen,Politikwissenschaftler,<Element p at 0x170719b80>
/blueprint/servlet/resource/image/864636/3x4/108/144/d43b89ac612c628584a552f319cddb11/0093881812359BBB3F6BAC0EC80D38CD/kramme_anette_gross.jpg,Anette Kramme,0,weiblich,857618,/abgeordnete/biografien/K/kramme_anette-857618,55 - 59 Jahre,"Kramme, Anette",Bayern,SPD,Rechtsanwältin,<Element p at 0x170581500>
/blueprint/servlet/resource/image/864306/3x4/108/144/e238a1ebc3f1fbd3e0bdc4bee7f6a98f/B6E408C34844A6FAF0D1E6A8FA99BA66/hocker_gero_gross.jpg,Dr. Gero Clemens Hocker,0,männlich,857472,/abgeordnete/biografien/H/hocker_gero-857472,45 - 49 Jahre,"Hocker, Dr. Gero Clemens",Niedersachsen,FDP,"Diplom-Ökonom, Bankkaufmann",<Element p at 0x1703a2540>
/blueprint/servlet/resource/image/935510/3x4/108/144/9dd6b4f29119ed71b301babb768e571d/E6A210B3F9E769F1FA91846DEE804D89/bernstein_melanie_gross.jpg,Melanie Bernstein,0,weiblich,932930,/abgeordnete/biografien/B/bernstein_melanie-932930,45 - 49 Jahre,"Bernstein, Melanie",Schleswig-Holstein,CDU/CSU,Kulturwissenschaftlerin,<Element p at 0x170752a40>
/blueprint/servlet/resource/image/862228/3x4/108/144/9d5feefe645928e83bfde444ad470720/C4C36ADEDE5F7ABA4EE7843B26662FF8/lang_ricarda.jpg,Ricarda Lang,0,weiblich,860132,/abgeordnete/biografien/L/lang_ricarda-860132,30 - 34 Jahre,"Lang, Ricarda",Baden-Württemberg,Bündnis 90/Die Grünen,Angestellte,<Element p at 0x1703a9640>
/blueprint/servlet/resource/image/863308/3x4/108/144/f5f7066b3d16d2c71e028f5be88c3f87/0666AC81C0F0D8FADD26912F674B9FFD/kreiser_dunja.jpg,Dunja Kreiser,1,weiblich,860868,/abgeordnete/biografien/K/kreiser_dunja-860868,50 - 54 Jahre,"Kreiser, Dunja",Niedersachsen,SPD,Abwassermeisterin,<Element p at 0x16e969500>
/blueprint/servlet/resource/image/864310/3x4/108/144/156a9b5bf6aebcb866c31a37d1a491c1/2E82C14953AE62C55A6565FAF2435813/hoeferlin_manuel_gross.jpg,Manuel Höferlin,0,männlich,857484,/abgeordnete/biografien/H/hoeferlin_manuel-857484,50 - 54 Jahre,"Höferlin, Manuel",Rheinland-Pfalz,FDP,IT-Unternehmer,<Element p at 0x16e8c8100>
/blueprint/servlet/resource/image/864572/3x4/108/144/989c46687f45c536b9e3ca64e30ac4ae/50EADF1435F6BDECF0D3FF1AA35D7CD0/beyer_peter_gross.jpg,Peter Beyer,1,männlich,857108,/abgeordnete/biografien/B/beyer_peter-857108,50 - 54 Jahre,"Beyer, Peter",Nordrhein-Westfalen,CDU/CSU,Rechtsanwalt,<Element p at 0x1704c7c80>
/blueprint/servlet/resource/image/864436/3x4/108/144/44ff0684bd828467915e18432801157/1CF20D5D02D64C1A5EE5FC6698BAFB51/lehmann_sven_bild.jpg,Sven Lehmann,1,männlich,857664,/abgeordnete/biografien/L/lehmann_sven-857664,40 - 44 Jahre,"Lehmann, Sven",Nordrhein-Westfalen,Bündnis 90/Die Grünen,Angestellter im Öffentlichen Dienst,<Element p at 0x170b8f280>
/blueprint/servlet/resource/image/865942/3x4/108/144/a4e601263377e43da7b709f410213099/0A243C363BA02880E72A028E02787476/kroeber_martin.jpg,Martin Kröber,1,männlich,861314,/abgeordnete/biografien/K/kroeber_martin-861314,30 - 34 Jahre,"Kröber, Martin",Sachsen-Anhalt,SPD,Geschäftsstellenleiter,<Element p at 0x16e758c80>
/blueprint/servlet/resource/image/864316/3x4/108/144/b5e372f4985c539c94f75fee894319aa/7BFC18853F0D98D9D674B1BD76ECA5C7/hoffmann_christoph_gross.jpg,Dr. Christoph Hoffmann,0,männlich,857402,/abgeordnete/biografien/H/hoffmann_christoph-857402,65 - 69 Jahre,"Hoffmann, Dr. Christoph",Baden-Württemberg,FDP,Diplom-Forstwissenschaftler,<Element p at 0x16e71c080>
/blueprint/servlet/resource/image/864574/3x4/108/144/90d19881c27827ba6c37c96bb959e347/8A1688D24DA357ABD3CAFA003EFC9343/biadacz_marc_gross.jpg,Marc Biadacz,1,männlich,857126,/abgeordnete/biografien/B/biadacz_marc-857126,40 - 44 Jahre,"Biadacz, Marc",Baden-Württemberg,CDU/CSU,Sozialwissenschaftler (M.A.),<Element p at 0x17028af80>
/blueprint/servlet/resource/image/864400/3x4/108/144/54b20b2c9548f62db0feaaa8ed0ed469/950D17C0E78DFF1AA57137AF3C689A67/lemke_steffi_bild.jpg,Steffi Lemke,0,weiblich,857674,/abgeordnete/biografien/L/lemke_steffi-857674,55 - 59 Jahre,"Lemke, Steffi",Sachsen-Anhalt,Bündnis 90/Die Grünen,Diplom-Agraringenieurin,<Element p at 0x1709fbb40>
/blueprint/servlet/resource/image/870098/3x4/108/144/4d51e08e3ec05b9e195e36e35f031ef1/E70FB316B29F357F50027E0C4BE2EDEF/kuehnert_kevin_gross.jpg,Kevin Kühnert,1,männlich,860416,/abgeordnete/biografien/K/kuehnert_kevin-860416,30 - 34 Jahre,"Kühnert, Kevin",Berlin,SPD,Angestellter,<Element p at 0x170366740>
/blueprint/servlet/resource/image/864324/3x4/108/144/f06e9cb860c6104057ea844f1cb578e2/9DFCFF0E9BF9DD4812C90D18FA33BEA7/houben_reinhard_gross.png,Reinhard Houben,0,männlich,857414,/abgeordnete/biografien/H/houben_reinhard-857414,60 - 64 Jahre,"Houben, Reinhard",Nordrhein-Westfalen,FDP,Unternehmer,<Element p at 0x1708cd480>
/blueprint/servlet/resource/image/864576/3x4/108/144/74fd13300fcab3ceda26a58a2a55a90a/4E12B9758915B238E9995C5F0A85C084/bilger_steffen_gross.jpg,Steffen Bilger,1,männlich,857146,/abgeordnete/biografien/B/bilger_steffen-857146,45 - 49 Jahre,"Bilger, Steffen",Baden-Württemberg,CDU/CSU,Volljurist,<Element p at 0x170b4db00>
/blueprint/servlet/resource/image/867078/3x4/108/144/81758add2a5bc622a7a5c609cde8731e/4AF926CE51235914312AEB04601785F2/liebert_anja.jpg,Anja Liebert,0,weiblich,861930,/abgeordnete/biografien/L/liebert_anja-861930,50 - 54 Jahre,"Liebert, Anja",Nordrhein-Westfalen,Bündnis 90/Die Grünen,Verwaltungsangestellte,<Element p at 0x16ec21c40>
/blueprint/servlet/resource/image/862580/3x4/108/144/ddb54cf5e09be60701848cb65f78ed33/D314421F4926DF1F35B7B18A3739E8EE/lahrkamp_sarah.jpg,Sarah Lahrkamp,0,weiblich,860984,/abgeordnete/biografien/L/lahrkamp_sarah-860984,40 - 44 Jahre,"Lahrkamp, Sarah",Nordrhein-Westfalen,SPD,Politikwissenschaftlerin,<Element p at 0x170b69a40>
/blueprint/servlet/resource/image/864946/3x4/108/144/724d5a0e06562a6b02dafd495b69adb5/6E71F14E7B4FF7DC7B895D627606D34F/in_der_beek_olaf_gross.jpg,Olaf in der Beek,0,männlich,857498,/abgeordnete/biografien/I/in_der_beek_olaf-857498,55 - 59 Jahre,"in der Beek, Olaf",Nordrhein-Westfalen,FDP,,<Element p at 0x170a54f80>
/blueprint/servlet/resource/image/861984/3x4/108/144/285a723a6723b5e3d607d4b3f49031f4/D27A1039A3920D8B69623986CB1C6359/borchardt_simone.jpg,Simone Borchardt,0,weiblich,860762,/abgeordnete/biografien/B/borchardt_simone-860762,55 - 59 Jahre,"Borchardt, Simone",Mecklenburg-Vorpommern,CDU/CSU,Geschäftsbereichsleiterin Pflege,<Element p at 0x16e5a4500>
/blueprint/servlet/resource/image/862246/3x4/108/144/ddc8b502cccedd1fd2d3c98368f1335c/91991019122D4A22D8094317B63F90D1/limburg_helge_bild.jpg,Helge Limburg,0,männlich,860820,/abgeordnete/biografien/L/limburg_helge-860820,40 - 44 Jahre,"Limburg, Helge",Niedersachsen,Bündnis 90/Die Grünen,Diplom-Jurist (LL.M.),<Element p at 0x16e5f86c0>
/blueprint/servlet/resource/image/862232/3x4/108/144/d8828ce6bdb1aa4ad46701315f630e9e/DFFB5C019FC93B67365A2ED426CAEFB1/larem_andreas_bild.jpg,Andreas Larem,1,männlich,860644,/abgeordnete/biografien/L/larem_andreas-860644,55 - 59 Jahre,"Larem, Andreas",Hessen,SPD,Groß- und Außenhandelskaufmann/ Bürgermeister a.D.,<Element p at 0x1704ef380>
/blueprint/servlet/resource/image/864832/3x4/108/144/603b3c8b5ea4edba9fafa9554e647599/AB371F2B20CF96515CA0B582641DF017/jensen_gyde_bild.jpg,Gyde Jensen,0,weiblich,857518,/abgeordnete/biografien/J/jensen_gyde-857518,30 - 34 Jahre,"Jensen, Gyde",Schleswig-Holstein,FDP,Politikwissenschaftlerin (M.A.),<Element p at 0x16e92fb80>
/blueprint/servlet/resource/image/864600/3x4/108/144/fabaf64ee26b3304c73b07dbd32e5ec8/7B14B0CEE6C8B846ACD9420C162F1FE9/brand_michael_bild.jpg,Michael Brand,1,männlich,857184,/abgeordnete/biografien/B/brand_michael-857184,50 - 54 Jahre,"Brand (Fulda), Michael",Hessen,CDU/CSU,Angestellter,<Element p at 0x17085b1c0>
/blueprint/servlet/resource/image/864426/3x4/108/144/bdfce3bd5aba26b54ec65c126ba53708/6261278CAC4DC3B4D127DE124FEAC692/lindner_tobias_gross.jpg,Dr. Tobias Lindner,0,männlich,857672,/abgeordnete/biografien/L/lindner_tobias-857672,40 - 44 Jahre,"Lindner, Dr. Tobias",Rheinland-Pfalz,Bündnis 90/Die Grünen,Wirtschaftswissenschaftler,<Element p at 0x17096bac0>
/blueprint/servlet/resource/image/864396/3x4/108/144/b3444cbc25cdc72e29a0c6e72f3e6a37/B0477D3C1876342E10E8E369C9890A24/lauterbach_karl_gross.jpg,Prof. Dr. Karl Lauterbach,1,männlich,857696,/abgeordnete/biografien/L/lauterbach_karl-857696,60 - 64 Jahre,"Lauterbach, Prof. Dr. Karl",Nordrhein-Westfalen,SPD,Universitätsprofessor,<Element p at 0x16e779f80>
/blueprint/servlet/resource/image/862568/3x4/108/144/3dbd98c5cca5e3fe834b0e4280739426/D702A99A0500686A7C92B1C159CC0856/jurisch_ann-veruschka.jpg,Dr. Ann-Veruschka Jurisch,0,weiblich,860692,/abgeordnete/biografien/J/jurisch_ann-860692,50 - 54 Jahre,"Jurisch, Dr. Ann-Veruschka",Baden-Württemberg,FDP,Juristin,<Element p at 0x170ae6c00>
/blueprint/servlet/resource/image/864606/3x4/108/144/438748dd8f8629147368c9ac43453aac/2C2BBD502B5D6FD01AEFBB9EF24E4022/brandl_reinhard_gross.jpg,Dr. Reinhard Brandl,1,männlich,857194,/abgeordnete/biografien/B/brandl_reinhard-857194,45 - 49 Jahre,"Brandl, Dr. Reinhard",Bayern,CDU/CSU,Diplom-Wirtschaftsingenieur,<Element p at 0x1706b3f80>
/blueprint/servlet/resource/image/862248/3x4/108/144/d09b0551bc6f9c367741fb9fcff74cf5/3DCEFCDF3E91573A82EAE081E63F9B2D/loop_denise.jpg,Denise Loop,0,weiblich,861324,/abgeordnete/biografien/L/loop_denise-861324,25 - 29 Jahre,"Loop, Denise",Schleswig-Holstein,Bündnis 90/Die Grünen,Sozialarbeiterin,<Element p at 0x16e951e80>
/blueprint/servlet/resource/image/864432/3x4/108/144/ed7ea8c3c98de983378348eb7c336701/9D2FD22BFFDC89ACB9B5C375F2723B04/lehmann_sylvia_bild.jpg,Sylvia Lehmann,1,weiblich,857668,/abgeordnete/biografien/L/lehmann_sylvia-857668,65 - 69 Jahre,"Lehmann, Sylvia",Brandenburg,SPD,Ingenieurökonomin,<Element p at 0x16eaa8080>
/blueprint/servlet/resource/image/864660/3x4/108/144/cfc8ad2bac138dc5134cae3b60b94f56/8CFE8F489BDC13A5F23D4CD2D73F3EC4/klein_karsten_gross.jpg,Karsten Klein,0,männlich,857608,/abgeordnete/biografien/K/klein_karsten-857608,45 - 49 Jahre,"Klein, Karsten",Bayern,FDP,Diplom-Kaufmann,<Element p at 0x170ad9280>
/blueprint/servlet/resource/image/864564/3x4/108/144/9a1fc9159130bd1b0da40ce23a1897d6/9415601B63DF0CD30154B61AA1907392/braun_helge_gross.jpg,Prof. Dr. Helge Braun,0,männlich,857178,/abgeordnete/biografien/B/braun_helge-857178,50 - 54 Jahre,"Braun, Prof. Dr. Helge",Hessen,CDU/CSU,Arzt,<Element p at 0x16ea3a740>
/blueprint/servlet/resource/image/862252/3x4/108/144/4827d03d5da0626281c3f43876249944/DFC991F06AFD6D04F41372C32A09330B/lucks_max.jpg,Max Lucks,0,männlich,860924,/abgeordnete/biografien/L/lucks_max-860924,25 - 29 Jahre,"Lucks, Max",Nordrhein-Westfalen,Bündnis 90/Die Grünen,Angestellter,<Element p at 0x16e8be500>
/blueprint/servlet/resource/image/866342/3x4/108/144/5c9f5a92285ccf4131b87ffa0e8b91f6/9BDFBA85EA4B6E8858DBCCE4091E8B26/leiser_kevin.jpg,Kevin Leiser,0,männlich,860222,/abgeordnete/biografien/L/leiser_kevin-860222,30 - 34 Jahre,"Leiser, Kevin",Baden-Württemberg,SPD,Lehrer,<Element p at 0x16ed4de40>
/blueprint/servlet/resource/image/864674/3x4/108/144/b9cb19803a64b7f19d34f8d09c0b98d8/AC2967B39BDD17D4B7FBA1A9217D057C/kluckert_daniela_katrin_gross.jpg,Daniela Kluckert,0,weiblich,857594,/abgeordnete/biografien/K/kluckert_daniela-857594,40 - 44 Jahre,"Kluckert, Daniela",Berlin,FDP,Diplom-Volkswirtin,<Element p at 0x1708dd940>
/blueprint/servlet/resource/image/863910/3x4/108/144/4b72b38cad3e432e6627a9a0a9e67161/DDB9659D9F4093DDE5F486E75250C4CA/breher_sylvia.jpg,Silvia Breher,1,weiblich,857172,/abgeordnete/biografien/B/breher_silvia-857172,50 - 54 Jahre,"Breher, Silvia",Niedersachsen,CDU/CSU,"Rechtsanwältin, Volljuristin",<Element p at 0x16e857900>
/blueprint/servlet/resource/image/862256/3x4/108/144/6ab3f398b9617372071ef142a6bf8faa/9E340396C1A8596420B4F3E68940ABBB/luhrmann_anna.jpg,Dr. Anna Lührmann,0,weiblich,860732,/abgeordnete/biografien/L/luehrmann_anna-860732,40 - 44 Jahre,"Lührmann, Dr. Anna",Hessen,Bündnis 90/Die Grünen,Politikwissenschaftlerin,<Element p at 0x17029c940>
/blueprint/servlet/resource/image/862584/3x4/108/144/eea4085e99f9a5ab7822887867a08767/090049EC68F6B6B294DE0BF73A4F1622/licina-bode_luiza_bild.jpg,Luiza Licina-Bode,0,weiblich,861002,/abgeordnete/biografien/L/licina_bode_luiza-861002,50 - 54 Jahre,"Licina-Bode, Luiza",Nordrhein-Westfalen,SPD,"Beamtin, Juristin",<Element p at 0x17065d840>
/blueprint/servlet/resource/image/864620/3x4/108/144/9f22ab5767c475e8881bbb16648ac873/743590A04E461B0C7CDAC50350C40C8F/kober_pascal_gross.jpg,Pascal Kober,0,männlich,857540,/abgeordnete/biografien/K/kober_pascal-857540,50 - 54 Jahre,"Kober, Pascal",Baden-Württemberg,FDP,Militärseelsorger,<Element p at 0x170803480>
/blueprint/servlet/resource/image/864548/3x4/108/144/99b80b7748a09707a2b9a9528aa600e/AA2B6DB2BFD07F01C7C3AD9041B32F0B/brehm_sebastian_gross.jpg,Sebastian Brehm,1,männlich,857198,/abgeordnete/biografien/B/brehm_sebastian-857198,50 - 54 Jahre,"Brehm, Sebastian",Bayern,CDU/CSU,Steuerberater ,<Element p at 0x170a7ea40>
/blueprint/servlet/resource/image/862274/3x4/108/144/5a894bfab93c39e1d977e217a04fd366/BB5474E49CD58BA1BFEE132F723FF80B/mayer_zoe_gross.jpg,Dr. Zoe Mayer,1,weiblich,860136,/abgeordnete/biografien/M/mayer_zoe-860136,25 - 29 Jahre,"Mayer, Dr. Zoe",Baden-Württemberg,Bündnis 90/Die Grünen,Doktorin der Ingenieurwissenschaften,<Element p at 0x16eb5ee00>
/blueprint/servlet/resource/image/862244/3x4/108/144/db288642f638689c8490cd640a737740/70A8C3EF55C219739169AA90C67F1C79/limbacher_esra.jpg,Esra Limbacher,1,männlich,861252,/abgeordnete/biografien/L/limbacher_esra-861252,30 - 34 Jahre,"Limbacher, Esra",Saarland,SPD,Jurist,<Element p at 0x1702e4fc0>
/blueprint/servlet/resource/image/864690/3x4/108/144/38aa234b3517f027dfd4675c39c2ee3c/6F4A850F25BAAA6CF9B425DB2917FB3D/koehler_lukas_gross.jpg,Dr. Lukas Köhler,0,männlich,857606,/abgeordnete/biografien/K/koehler_lukas-857606,35 - 39 Jahre,"Köhler, Dr. Lukas",Bayern,FDP,Philosoph,<Element p at 0x16ec19980>
/blueprint/servlet/resource/image/864544/3x4/108/144/724b894bc836d0b0a9ed056fedcb106a/94859E3E77E65E88431FFCC50E20A81C/brehmer_heike_gross.jpg,Heike Brehmer,1,weiblich,857180,/abgeordnete/biografien/B/brehmer_heike-857180,60 - 64 Jahre,"Brehmer, Heike",Sachsen-Anhalt,CDU/CSU,Diplom-Betriebswirtin (FH),<Element p at 0x1707a4b80>
/blueprint/servlet/resource/image/862280/3x4/108/144/2c2341eacd5095cb15b58126dad3fd07/65753377318D72D944DB842A5F3B8E83/menge_susanne.jpg,Susanne Menge,0,weiblich,860842,/abgeordnete/biografien/M/menge_susanne-860842,60 - 64 Jahre,"Menge, Susanne",Niedersachsen,Bündnis 90/Die Grünen,Studienrätin,<Element p at 0x16e973b80>
/blueprint/servlet/resource/image/864402/3x4/108/144/ff834dfd3b6ebe927e0d28e3e84bb510/455A8C167F6431941D073BCB2F2DCE6F/lindh_helge_gross.jpg,Helge Lindh,1,männlich,857648,/abgeordnete/biografien/L/lindh_helge-857648,45 - 49 Jahre,"Lindh, Helge",Nordrhein-Westfalen,SPD,Wissenschaftlicher Mitarbeiter,<Element p at 0x16e985a40>
/blueprint/servlet/resource/image/864700/3x4/108/144/10f31e45e3f55761a5e8080a95c5632c/05CCB74A55F1B55F064D3D77708E1893/konrad_carina_gross.jpg,Carina Konrad,0,weiblich,857568,/abgeordnete/biografien/K/konrad_carina-857568,40 - 44 Jahre,"Konrad, Carina",Rheinland-Pfalz,FDP,Diplom-Agraringenieurin (FH),<Element p at 0x1702a1080>
/blueprint/servlet/resource/image/874126/3x4/108/144/35098b68870255b55b23925969606cb4/200A2995A51A8638A6F1A72FD185D90E/breilmann_michael.jpg,Michael Breilmann,0,männlich,860954,/abgeordnete/biografien/B/breilmann_michael-860954,40 - 44 Jahre,"Breilmann, Michael",Nordrhein-Westfalen,CDU/CSU,Volljurist,<Element p at 0x16e5e7100>
/blueprint/servlet/resource/image/863298/3x4/108/144/135ef0fb66dd47548dc3f252beac927b/141B7F0E8C96A9DC5AFAEEB36EA09662/michaelsen_swantje.jpg,Swantje Henrike Michaelsen,0,weiblich,860836,/abgeordnete/biografien/M/michaelsen_swantje-860836,40 - 44 Jahre,"Michaelsen, Swantje Henrike",Niedersachsen,Bündnis 90/Die Grünen,Geschäftsstellenleitung,<Element p at 0x16eac4a80>
/blueprint/servlet/resource/image/862254/3x4/108/144/73d08984869a88cd76600eab428fc7dc/90978091CD861A58B57187F18A7932EA/lugk_bettina.jpg,Bettina Lugk,0,weiblich,860978,/abgeordnete/biografien/L/lugk_bettina-860978,40 - 44 Jahre,"Lugk, Bettina",Nordrhein-Westfalen,SPD,Geowissenschaftlerin / Verwaltungsfachwirtin,<Element p at 0x170b77480>
/blueprint/servlet/resource/image/862212/3x4/108/144/8b16e942e64372d9e15ecc29f4348576/183F5EC6177B02238D040B688107F3A8/kruse_michael.jpg,Michael Kruse,0,männlich,860754,/abgeordnete/biografien/K/kruse_michael-860754,40 - 44 Jahre,"Kruse, Michael",Hamburg,FDP,Unternehmer,<Element p at 0x170ac1040>
/blueprint/servlet/resource/image/864540/3x4/108/144/bd96f819f8a469867dd8ed9e22e124a2/CC9F62CBA2C813C070354B5D3A7430A8/brinkhaus_ralph_gross.jpg,Ralph Brinkhaus,1,männlich,857212,/abgeordnete/biografien/B/brinkhaus_ralph-857212,55 - 59 Jahre,"Brinkhaus, Ralph",Nordrhein-Westfalen,CDU/CSU,Steuerberater,<Element p at 0x16e755280>
/blueprint/servlet/resource/image/864468/3x4/108/144/c33b2e31e603f05f82a3e9d3f70275ee/B517E1DC68368D0B688B6DC2AC3A3E45/mihalic_irene.jpg,Dr. Irene Mihalic,0,weiblich,857750,/abgeordnete/biografien/M/mihalic_irene-857750,45 - 49 Jahre,"Mihalic, Dr. Irene",Nordrhein-Westfalen,Bündnis 90/Die Grünen,Polizeibeamtin,<Element p at 0x17067bb00>
/blueprint/servlet/resource/image/864440/3x4/108/144/f770df5a306eb70e3d7f7c7dea4b3c82/D809162BBFC45B8C19127381DFC38D03/lutze_thomas_gross.png,Thomas Lutze,0,männlich,857660,/abgeordnete/biografien/L/lutze_thomas-857660,50 - 54 Jahre,"Lutze, Thomas",Saarland,SPD,Bürokaufmann,<Element p at 0x16e9d73c0>
